date,location_id,sku_id,reported_qty_sold
2024-12-06,LOC-04,SKU-0016,194
2024-12-07,LOC-04,SKU-0016,216
2024-12-08,LOC-04,SKU-0016,165
2024-12-09,LOC-04,SKU-0016,161
2024-12-10,LOC-04,SKU-0016,198
2024-12-11,LOC-04,SKU-0016,164
2024-12-12,LOC-04,SKU-0016,189
2024-12-13,LOC-04,SKU-0016,155
2024-12-14,LOC-04,SKU-0016,171
2024-12-15,LOC-04,SKU-0016,156
2024-12-16,LOC-04,SKU-0016,150
2024-12-17,LOC-04,SKU-0016,160
2024-12-18,LOC-04,SKU-0016,156
2024-12-19,LOC-04,SKU-0016,146
2024-12-20,LOC-04,SKU-0016,143
2024-12-21,LOC-04,SKU-0016,140
2024-12-22,LOC-04,SKU-0016,142
2024-12-23,LOC-04,SKU-0016,151
2024-12-24,LOC-04,SKU-0016,127
2024-12-25,LOC-04,SKU-0016,126
2024-12-26,LOC-04,SKU-0016,130
2024-12-27,LOC-04,SKU-0016,126
2024-12-28,LOC-04,SKU-0016,128
2024-12-29,LOC-04,SKU-0016,114
2024-12-30,LOC-04,SKU-0016,741
2024-12-31,LOC-04,SKU-0016,125
2025-01-01,LOC-04,SKU-0016,114
2025-01-02,LOC-04,SKU-0016,127
2025-01-03,LOC-04,SKU-0016,143
2025-01-04,LOC-04,SKU-0016,548
2025-01-05,LOC-04,SKU-0016,149
2025-01-06,LOC-04,SKU-0016,136
2025-01-07,LOC-04,SKU-0016,120
2025-01-08,LOC-04,SKU-0016,138
2025-01-09,LOC-04,SKU-0016,135
2025-01-10,LOC-04,SKU-0016,160
2025-01-11,LOC-04,SKU-0016,157
2025-01-12,LOC-04,SKU-0016,148
2025-01-13,LOC-04,SKU-0016,161
2025-01-14,LOC-04,SKU-0016,162
2025-01-15,LOC-04,SKU-0016,163
2025-01-16,LOC-04,SKU-0016,173
2025-01-17,LOC-04,SKU-0016,175
2025-01-18,LOC-04,SKU-0016,197
2025-01-19,LOC-04,SKU-0016,180
2025-01-20,LOC-04,SKU-0016,180
2025-01-21,LOC-04,SKU-0016,181
2025-01-22,LOC-04,SKU-0016,152
2025-01-23,LOC-04,SKU-0016,177
2025-01-24,LOC-04,SKU-0016,170
2025-01-25,LOC-04,SKU-0016,182
2025-01-26,LOC-04,SKU-0016,173
2025-01-27,LOC-04,SKU-0016,177
2025-01-28,LOC-04,SKU-0016,167
2025-01-29,LOC-04,SKU-0016,171
2025-01-30,LOC-04,SKU-0016,171
2025-01-31,LOC-04,SKU-0016,133
2025-02-01,LOC-04,SKU-0016,151
2025-02-02,LOC-04,SKU-0016,147
2025-02-03,LOC-04,SKU-0016,128
2025-02-04,LOC-04,SKU-0016,133
2025-02-05,LOC-04,SKU-0016,110
2025-02-06,LOC-04,SKU-0016,399
2025-02-07,LOC-04,SKU-0016,140
2025-02-08,LOC-04,SKU-0016,131
2025-02-09,LOC-04,SKU-0016,127
2025-02-10,LOC-04,SKU-0016,120
2025-02-11,LOC-04,SKU-0016,136
2025-02-12,LOC-04,SKU-0016,123
2025-02-13,LOC-04,SKU-0016,113
2025-02-14,LOC-04,SKU-0016,138
2025-02-15,LOC-04,SKU-0016,107
2025-02-16,LOC-04,SKU-0016,120
2025-02-17,LOC-04,SKU-0016,126
2025-02-18,LOC-04,SKU-0016,117
2025-02-19,LOC-04,SKU-0016,122
2025-02-20,LOC-04,SKU-0016,139
2025-02-21,LOC-04,SKU-0016,142
2025-02-22,LOC-04,SKU-0016,137
2025-02-23,LOC-04,SKU-0016,146
2025-02-24,LOC-04,SKU-0016,136
2025-02-25,LOC-04,SKU-0016,164
2024-11-28,LOC-04,SKU-0028,134
2024-11-29,LOC-04,SKU-0028,111
2024-11-30,LOC-04,SKU-0028,124
2024-12-01,LOC-04,SKU-0028,109
2024-12-02,LOC-04,SKU-0028,943
2024-12-03,LOC-04,SKU-0028,137
2024-12-04,LOC-04,SKU-0028,147
2024-12-05,LOC-04,SKU-0028,154
2024-12-06,LOC-04,SKU-0028,154
2024-12-07,LOC-04,SKU-0028,119
2024-12-08,LOC-04,SKU-0028,145
2024-12-09,LOC-04,SKU-0028,163
2024-12-10,LOC-04,SKU-0028,893
2024-12-11,LOC-04,SKU-0028,153
2024-12-12,LOC-04,SKU-0028,124
2024-12-13,LOC-04,SKU-0028,122
2024-12-14,LOC-04,SKU-0028,148
2024-12-15,LOC-04,SKU-0028,114
2024-12-16,LOC-04,SKU-0028,138
2024-12-17,LOC-04,SKU-0028,148
2024-12-18,LOC-04,SKU-0028,119
2024-12-19,LOC-04,SKU-0028,424
2024-12-20,LOC-04,SKU-0028,124
2024-12-21,LOC-04,SKU-0028,134
2024-12-22,LOC-04,SKU-0028,120
2024-12-23,LOC-04,SKU-0028,116
2024-12-24,LOC-04,SKU-0028,115
2024-12-25,LOC-04,SKU-0028,87
2024-12-26,LOC-04,SKU-0028,89
2024-12-27,LOC-04,SKU-0028,92
2024-12-28,LOC-04,SKU-0028,97
2024-12-29,LOC-04,SKU-0028,93
2024-12-30,LOC-04,SKU-0028,92
2024-12-31,LOC-04,SKU-0028,755
2025-01-01,LOC-04,SKU-0028,88
2025-01-02,LOC-04,SKU-0028,88
2025-01-03,LOC-04,SKU-0028,104
2025-01-04,LOC-04,SKU-0028,107
2025-01-05,LOC-04,SKU-0028,101
2025-01-06,LOC-04,SKU-0028,96
2025-01-07,LOC-04,SKU-0028,121
2025-01-08,LOC-04,SKU-0028,121
2025-01-09,LOC-04,SKU-0028,124
2025-01-10,LOC-04,SKU-0028,103
2025-01-11,LOC-04,SKU-0028,129
2025-01-12,LOC-04,SKU-0028,124
2025-01-13,LOC-04,SKU-0028,132
2025-01-14,LOC-04,SKU-0028,127
2025-01-15,LOC-04,SKU-0028,142
2025-01-16,LOC-04,SKU-0028,136
2025-01-17,LOC-04,SKU-0028,145
2025-01-18,LOC-04,SKU-0028,117
2025-01-19,LOC-04,SKU-0028,142
2025-01-20,LOC-04,SKU-0028,149
2025-01-21,LOC-04,SKU-0028,145
2025-01-22,LOC-04,SKU-0028,137
2025-01-23,LOC-04,SKU-0028,138
2025-01-24,LOC-04,SKU-0028,150
2025-01-25,LOC-04,SKU-0028,150
2025-01-26,LOC-04,SKU-0028,834
2025-01-27,LOC-04,SKU-0028,145
2025-01-28,LOC-04,SKU-0028,136
2025-01-29,LOC-04,SKU-0028,139
2025-01-30,LOC-04,SKU-0028,124
2025-01-31,LOC-04,SKU-0028,128
2025-02-01,LOC-04,SKU-0028,138
2025-02-02,LOC-04,SKU-0028,789
2025-02-03,LOC-04,SKU-0028,113
2025-02-04,LOC-04,SKU-0028,106
2025-02-05,LOC-04,SKU-0028,109
2025-02-06,LOC-04,SKU-0028,128
2025-02-07,LOC-04,SKU-0028,89
2025-02-08,LOC-04,SKU-0028,462
2025-02-09,LOC-04,SKU-0028,101
2025-02-10,LOC-04,SKU-0028,101
2025-02-11,LOC-04,SKU-0028,101
2025-02-12,LOC-04,SKU-0028,101
2025-02-13,LOC-04,SKU-0028,106
2025-02-14,LOC-04,SKU-0028,399
2025-02-15,LOC-04,SKU-0028,101
2025-02-16,LOC-04,SKU-0028,85
2025-02-17,LOC-04,SKU-0028,89
2025-02-18,LOC-04,SKU-0028,544
2025-02-19,LOC-04,SKU-0028,111
2025-02-20,LOC-04,SKU-0028,399
2025-02-21,LOC-04,SKU-0028,110
2025-02-22,LOC-04,SKU-0028,105
2025-02-23,LOC-04,SKU-0028,129
2025-02-24,LOC-04,SKU-0028,121
2025-02-25,LOC-04,SKU-0028,108
2024-11-28,LOC-04,SKU-0010,121
2024-11-29,LOC-04,SKU-0010,136
2024-11-30,LOC-04,SKU-0010,113
2024-12-01,LOC-04,SKU-0010,129
2024-12-02,LOC-04,SKU-0010,137
2024-12-03,LOC-04,SKU-0010,128
2024-12-04,LOC-04,SKU-0010,169
2024-12-05,LOC-04,SKU-0010,141
2024-12-06,LOC-04,SKU-0010,133
2024-12-07,LOC-04,SKU-0010,154
2024-12-08,LOC-04,SKU-0010,159
2024-12-09,LOC-04,SKU-0010,143
2024-12-10,LOC-04,SKU-0010,153
2024-12-11,LOC-04,SKU-0010,145
2024-12-12,LOC-04,SKU-0010,154
2024-12-13,LOC-04,SKU-0010,156
2024-12-14,LOC-04,SKU-0010,569
2024-12-15,LOC-04,SKU-0010,127
2024-12-16,LOC-04,SKU-0010,124
2024-12-17,LOC-04,SKU-0010,135
2024-12-18,LOC-04,SKU-0010,133
2024-12-19,LOC-04,SKU-0010,110
2024-12-20,LOC-04,SKU-0010,90
2024-12-21,LOC-04,SKU-0010,94
2024-12-22,LOC-04,SKU-0010,109
2024-12-23,LOC-04,SKU-0010,105
2024-12-24,LOC-04,SKU-0010,106
2024-12-25,LOC-04,SKU-0010,102
2024-12-26,LOC-04,SKU-0010,103
2024-12-27,LOC-04,SKU-0010,105
2024-12-28,LOC-04,SKU-0010,98
2024-12-29,LOC-04,SKU-0010,103
2024-12-30,LOC-04,SKU-0010,105
2024-12-31,LOC-04,SKU-0010,99
2025-01-01,LOC-04,SKU-0010,93
2025-01-02,LOC-04,SKU-0010,127
2025-01-03,LOC-04,SKU-0010,106
2025-01-04,LOC-04,SKU-0010,88
2025-01-05,LOC-04,SKU-0010,102
2025-01-06,LOC-04,SKU-0010,374
2025-01-07,LOC-04,SKU-0010,112
2025-01-08,LOC-04,SKU-0010,84
2025-01-09,LOC-04,SKU-0010,137
2025-01-10,LOC-04,SKU-0010,101
2025-01-11,LOC-04,SKU-0010,122
2025-01-12,LOC-04,SKU-0010,126
2025-01-13,LOC-04,SKU-0010,141
2025-01-14,LOC-04,SKU-0010,128
2025-01-15,LOC-04,SKU-0010,135
2025-01-16,LOC-04,SKU-0010,112
2025-01-17,LOC-04,SKU-0010,144
2025-01-18,LOC-04,SKU-0010,150
2025-01-19,LOC-04,SKU-0010,126
2025-01-20,LOC-04,SKU-0010,129
2025-01-21,LOC-04,SKU-0010,884
2025-01-22,LOC-04,SKU-0010,130
2025-01-23,LOC-04,SKU-0010,165
2025-01-24,LOC-04,SKU-0010,138
2025-01-25,LOC-04,SKU-0010,126
2025-01-26,LOC-04,SKU-0010,159
2025-01-27,LOC-04,SKU-0010,128
2025-01-28,LOC-04,SKU-0010,134
2025-01-29,LOC-04,SKU-0010,134
2025-01-30,LOC-04,SKU-0010,126
2025-01-31,LOC-04,SKU-0010,119
2025-02-01,LOC-04,SKU-0010,121
2025-02-02,LOC-04,SKU-0010,133
2025-02-03,LOC-04,SKU-0010,81
2025-02-04,LOC-04,SKU-0010,99
2025-02-05,LOC-04,SKU-0010,114
2025-02-06,LOC-04,SKU-0010,95
2025-02-07,LOC-04,SKU-0010,99
2025-02-08,LOC-04,SKU-0010,101
2025-02-09,LOC-04,SKU-0010,93
2025-02-10,LOC-04,SKU-0010,115
2025-02-11,LOC-04,SKU-0010,107
2025-02-12,LOC-04,SKU-0010,100
2025-02-13,LOC-04,SKU-0010,78
2025-02-14,LOC-04,SKU-0010,86
2025-02-15,LOC-04,SKU-0010,99
2025-02-16,LOC-04,SKU-0010,378
2025-02-17,LOC-04,SKU-0010,100
2025-02-18,LOC-04,SKU-0010,97
2025-02-19,LOC-04,SKU-0010,85
2025-02-20,LOC-04,SKU-0010,111
2025-02-21,LOC-04,SKU-0010,90
2025-02-22,LOC-04,SKU-0010,118
2025-02-23,LOC-04,SKU-0010,118
2025-02-24,LOC-04,SKU-0010,658
2025-02-25,LOC-04,SKU-0010,121
2024-11-28,LOC-04,SKU-0031,76
2024-11-29,LOC-04,SKU-0031,67
2024-11-30,LOC-04,SKU-0031,82
2024-12-01,LOC-04,SKU-0031,83
2024-12-02,LOC-04,SKU-0031,101
2024-12-03,LOC-04,SKU-0031,70
2024-12-04,LOC-04,SKU-0031,97
2024-12-05,LOC-04,SKU-0031,75
2024-12-06,LOC-04,SKU-0031,87
2024-12-07,LOC-04,SKU-0031,96
2024-12-08,LOC-04,SKU-0031,358
2024-12-09,LOC-04,SKU-0031,103
2024-12-10,LOC-04,SKU-0031,91
2024-12-11,LOC-04,SKU-0031,119
2024-12-12,LOC-04,SKU-0031,84
2024-12-13,LOC-04,SKU-0031,84
2024-12-14,LOC-04,SKU-0031,77
2024-12-15,LOC-04,SKU-0031,94
2024-12-16,LOC-04,SKU-0031,97
2024-12-17,LOC-04,SKU-0031,102
2024-12-18,LOC-04,SKU-0031,93
2024-12-19,LOC-04,SKU-0031,78
2024-12-20,LOC-04,SKU-0031,78
2024-12-21,LOC-04,SKU-0031,399
2024-12-22,LOC-04,SKU-0031,80
2024-12-23,LOC-04,SKU-0031,69
2024-12-24,LOC-04,SKU-0031,84
2024-12-25,LOC-04,SKU-0031,72
2024-12-26,LOC-04,SKU-0031,64
2024-12-27,LOC-04,SKU-0031,64
2024-12-28,LOC-04,SKU-0031,64
2024-12-29,LOC-04,SKU-0031,70
2024-12-30,LOC-04,SKU-0031,61
2024-12-31,LOC-04,SKU-0031,433
2025-01-01,LOC-04,SKU-0031,56
2025-01-02,LOC-04,SKU-0031,70
2025-01-03,LOC-04,SKU-0031,68
2025-01-04,LOC-04,SKU-0031,76
2025-01-05,LOC-04,SKU-0031,60
2025-01-06,LOC-04,SKU-0031,49
2025-01-07,LOC-04,SKU-0031,79
2025-01-08,LOC-04,SKU-0031,73
2025-01-09,LOC-04,SKU-0031,77
2025-01-10,LOC-04,SKU-0031,345
2025-01-11,LOC-04,SKU-0031,77
2025-01-12,LOC-04,SKU-0031,79
2025-01-13,LOC-04,SKU-0031,77
2025-01-14,LOC-04,SKU-0031,88
2025-01-15,LOC-04,SKU-0031,79
2025-01-16,LOC-04,SKU-0031,89
2025-01-17,LOC-04,SKU-0031,94
2025-01-18,LOC-04,SKU-0031,94
2025-01-19,LOC-04,SKU-0031,94
2025-01-20,LOC-04,SKU-0031,94
2025-01-21,LOC-04,SKU-0031,111
2025-01-22,LOC-04,SKU-0031,106
2025-01-23,LOC-04,SKU-0031,91
2025-01-24,LOC-04,SKU-0031,359
2025-01-25,LOC-04,SKU-0031,105
2025-01-26,LOC-04,SKU-0031,97
2025-01-27,LOC-04,SKU-0031,81
2025-01-28,LOC-04,SKU-0031,94
2025-01-29,LOC-04,SKU-0031,99
2025-01-30,LOC-04,SKU-0031,583
2025-01-31,LOC-04,SKU-0031,99
2025-02-01,LOC-04,SKU-0031,86
2025-02-02,LOC-04,SKU-0031,484
2025-02-03,LOC-04,SKU-0031,90
2025-02-04,LOC-04,SKU-0031,57
2025-02-05,LOC-04,SKU-0031,72
2025-02-06,LOC-04,SKU-0031,56
2025-02-07,LOC-04,SKU-0031,47
2025-02-08,LOC-04,SKU-0031,67
2025-02-09,LOC-04,SKU-0031,69
2025-02-10,LOC-04,SKU-0031,58
2025-02-11,LOC-04,SKU-0031,71
2025-02-12,LOC-04,SKU-0031,71
2025-02-13,LOC-04,SKU-0031,61
2025-02-14,LOC-04,SKU-0031,73
2025-02-15,LOC-04,SKU-0031,61
2025-02-16,LOC-04,SKU-0031,55
2025-02-17,LOC-04,SKU-0031,75
2025-02-18,LOC-04,SKU-0031,60
2025-02-19,LOC-04,SKU-0031,70
2025-02-20,LOC-04,SKU-0031,77
2025-02-21,LOC-04,SKU-0031,78
2025-02-22,LOC-04,SKU-0031,72
2025-02-23,LOC-04,SKU-0031,98
2025-02-24,LOC-04,SKU-0031,85
2025-02-25,LOC-04,SKU-0031,83
2024-11-28,LOC-04,SKU-0027,120
2024-11-29,LOC-04,SKU-0027,114
2024-11-30,LOC-04,SKU-0027,141
2024-12-01,LOC-04,SKU-0027,133
2024-12-02,LOC-04,SKU-0027,146
2024-12-03,LOC-04,SKU-0027,997
2024-12-04,LOC-04,SKU-0027,650
2024-12-05,LOC-04,SKU-0027,474
2024-12-06,LOC-04,SKU-0027,151
2024-12-07,LOC-04,SKU-0027,140
2024-12-08,LOC-04,SKU-0027,129
2024-12-09,LOC-04,SKU-0027,160
2024-12-10,LOC-04,SKU-0027,136
2024-12-11,LOC-04,SKU-0027,171
2024-12-12,LOC-04,SKU-0027,142
2024-12-13,LOC-04,SKU-0027,150
2024-12-14,LOC-04,SKU-0027,130
2024-12-15,LOC-04,SKU-0027,130
2024-12-16,LOC-04,SKU-0027,133
2024-12-17,LOC-04,SKU-0027,125
2024-12-18,LOC-04,SKU-0027,127
2024-12-19,LOC-04,SKU-0027,138
2024-12-20,LOC-04,SKU-0027,118
2024-12-21,LOC-04,SKU-0027,118
2024-12-22,LOC-04,SKU-0027,128
2024-12-23,LOC-04,SKU-0027,103
2024-12-24,LOC-04,SKU-0027,101
2024-12-25,LOC-04,SKU-0027,98
2024-12-26,LOC-04,SKU-0027,108
2024-12-27,LOC-04,SKU-0027,104
2024-12-28,LOC-04,SKU-0027,91
2024-12-29,LOC-04,SKU-0027,84
2024-12-30,LOC-04,SKU-0027,91
2024-12-31,LOC-04,SKU-0027,99
2025-01-01,LOC-04,SKU-0027,728
2025-01-02,LOC-04,SKU-0027,99
2025-01-03,LOC-04,SKU-0027,87
2025-01-04,LOC-04,SKU-0027,90
2025-01-05,LOC-04,SKU-0027,129
2025-01-06,LOC-04,SKU-0027,109
2025-01-07,LOC-04,SKU-0027,105
2025-01-08,LOC-04,SKU-0027,111
2025-01-09,LOC-04,SKU-0027,112
2025-01-10,LOC-04,SKU-0027,131
2025-01-11,LOC-04,SKU-0027,115
2025-01-12,LOC-04,SKU-0027,129
2025-01-13,LOC-04,SKU-0027,107
2025-01-14,LOC-04,SKU-0027,114
2025-01-15,LOC-04,SKU-0027,132
2025-01-16,LOC-04,SKU-0027,133
2025-01-17,LOC-04,SKU-0027,142
2025-01-18,LOC-04,SKU-0027,567
2025-01-19,LOC-04,SKU-0027,156
2025-01-20,LOC-04,SKU-0027,143
2025-01-21,LOC-04,SKU-0027,791
2025-01-22,LOC-04,SKU-0027,134
2025-01-23,LOC-04,SKU-0027,150
2025-01-24,LOC-04,SKU-0027,149
2025-01-25,LOC-04,SKU-0027,134
2025-01-26,LOC-04,SKU-0027,140
2025-01-27,LOC-04,SKU-0027,144
2025-01-28,LOC-04,SKU-0027,135
2025-01-29,LOC-04,SKU-0027,133
2025-01-30,LOC-04,SKU-0027,120
2025-01-31,LOC-04,SKU-0027,134
2025-02-01,LOC-04,SKU-0027,952
2025-02-02,LOC-04,SKU-0027,111
2025-02-03,LOC-04,SKU-0027,113
2025-02-04,LOC-04,SKU-0027,98
2025-02-05,LOC-04,SKU-0027,120
2025-02-06,LOC-04,SKU-0027,728
2025-02-07,LOC-04,SKU-0027,112
2025-02-08,LOC-04,SKU-0027,115
2025-02-09,LOC-04,SKU-0027,92
2025-02-10,LOC-04,SKU-0027,91
2025-02-11,LOC-04,SKU-0027,109
2025-02-12,LOC-04,SKU-0027,108
2025-02-13,LOC-04,SKU-0027,94
2025-02-14,LOC-04,SKU-0027,93
2025-02-15,LOC-04,SKU-0027,113
2025-02-16,LOC-04,SKU-0027,100
2025-02-17,LOC-04,SKU-0027,771
2025-02-18,LOC-04,SKU-0027,123
2025-02-19,LOC-04,SKU-0027,107
2025-02-20,LOC-04,SKU-0027,116
2025-02-21,LOC-04,SKU-0027,99
2025-02-22,LOC-04,SKU-0027,101
2025-02-23,LOC-04,SKU-0027,124
2025-02-24,LOC-04,SKU-0027,110
2025-02-25,LOC-04,SKU-0027,434
2024-11-28,LOC-04,SKU-0017,113
2024-11-29,LOC-04,SKU-0017,124
2024-11-30,LOC-04,SKU-0017,134
2024-12-01,LOC-04,SKU-0017,128
2024-12-02,LOC-04,SKU-0017,117
2024-12-03,LOC-04,SKU-0017,136
2024-12-04,LOC-04,SKU-0017,155
2024-12-05,LOC-04,SKU-0017,161
2024-12-06,LOC-04,SKU-0017,133
2024-12-07,LOC-04,SKU-0017,151
2024-12-08,LOC-04,SKU-0017,159
2024-12-09,LOC-04,SKU-0017,158
2024-12-10,LOC-04,SKU-0017,130
2024-12-11,LOC-04,SKU-0017,157
2024-12-12,LOC-04,SKU-0017,158
2024-12-13,LOC-04,SKU-0017,138
2024-12-14,LOC-04,SKU-0017,136
2024-12-15,LOC-04,SKU-0017,138
2024-12-16,LOC-04,SKU-0017,137
2024-12-17,LOC-04,SKU-0017,137
2024-12-18,LOC-04,SKU-0017,131
2024-12-19,LOC-04,SKU-0017,121
2024-12-20,LOC-04,SKU-0017,118
2024-12-21,LOC-04,SKU-0017,128
2024-12-22,LOC-04,SKU-0017,121
2024-12-23,LOC-04,SKU-0017,109
2024-12-24,LOC-04,SKU-0017,120
2024-12-25,LOC-04,SKU-0017,96
2024-12-26,LOC-04,SKU-0017,100
2024-12-27,LOC-04,SKU-0017,92
2024-12-28,LOC-04,SKU-0017,82
2024-12-29,LOC-04,SKU-0017,90
2024-12-30,LOC-04,SKU-0017,103
2024-12-31,LOC-04,SKU-0017,109
2025-01-01,LOC-04,SKU-0017,82
2025-01-02,LOC-04,SKU-0017,103
2025-01-03,LOC-04,SKU-0017,98
2025-01-04,LOC-04,SKU-0017,97
2025-01-05,LOC-04,SKU-0017,94
2025-01-06,LOC-04,SKU-0017,880
2025-01-07,LOC-04,SKU-0017,111
2025-01-08,LOC-04,SKU-0017,100
2025-01-09,LOC-04,SKU-0017,119
2025-01-10,LOC-04,SKU-0017,131
2025-01-11,LOC-04,SKU-0017,130
2025-01-12,LOC-04,SKU-0017,108
2025-01-13,LOC-04,SKU-0017,137
2025-01-14,LOC-04,SKU-0017,119
2025-01-15,LOC-04,SKU-0017,137
2025-01-16,LOC-04,SKU-0017,114
2025-01-17,LOC-04,SKU-0017,158
2025-01-18,LOC-04,SKU-0017,146
2025-01-19,LOC-04,SKU-0017,143
2025-01-20,LOC-04,SKU-0017,146
2025-01-21,LOC-04,SKU-0017,155
2025-01-22,LOC-04,SKU-0017,138
2025-01-23,LOC-04,SKU-0017,128
2025-01-24,LOC-04,SKU-0017,134
2025-01-25,LOC-04,SKU-0017,153
2025-01-26,LOC-04,SKU-0017,128
2025-01-27,LOC-04,SKU-0017,133
2025-01-28,LOC-04,SKU-0017,136
2025-01-29,LOC-04,SKU-0017,139
2025-01-30,LOC-04,SKU-0017,128
2025-01-31,LOC-04,SKU-0017,132
2025-02-01,LOC-04,SKU-0017,126
2025-02-02,LOC-04,SKU-0017,110
2025-02-03,LOC-04,SKU-0017,118
2025-02-04,LOC-04,SKU-0017,112
2025-02-05,LOC-04,SKU-0017,125
2025-02-06,LOC-04,SKU-0017,106
2025-02-07,LOC-04,SKU-0017,99
2025-02-08,LOC-04,SKU-0017,109
2025-02-09,LOC-04,SKU-0017,459
2025-02-10,LOC-04,SKU-0017,97
2025-02-11,LOC-04,SKU-0017,378
2025-02-12,LOC-04,SKU-0017,99
2025-02-13,LOC-04,SKU-0017,485
2025-02-14,LOC-04,SKU-0017,100
2025-02-15,LOC-04,SKU-0017,104
2025-02-16,LOC-04,SKU-0017,102
2025-02-17,LOC-04,SKU-0017,97
2025-02-18,LOC-04,SKU-0017,99
2025-02-19,LOC-04,SKU-0017,102
2025-02-20,LOC-04,SKU-0017,115
2025-02-21,LOC-04,SKU-0017,120
2025-02-22,LOC-04,SKU-0017,126
2025-02-23,LOC-04,SKU-0017,127
2025-02-24,LOC-04,SKU-0017,643
2025-02-25,LOC-04,SKU-0017,671
2024-11-28,LOC-04,SKU-0025,66
2024-11-29,LOC-04,SKU-0025,85
2024-11-30,LOC-04,SKU-0025,83
2024-12-01,LOC-04,SKU-0025,85
2024-12-02,LOC-04,SKU-0025,408
2024-12-03,LOC-04,SKU-0025,106
2024-12-04,LOC-04,SKU-0025,87
2024-12-05,LOC-04,SKU-0025,104
2024-12-06,LOC-04,SKU-0025,105
2024-12-07,LOC-04,SKU-0025,91
2024-12-08,LOC-04,SKU-0025,95
2024-12-09,LOC-04,SKU-0025,96
2024-12-10,LOC-04,SKU-0025,93
2024-12-11,LOC-04,SKU-0025,537
2024-12-12,LOC-04,SKU-0025,91
2024-12-13,LOC-04,SKU-0025,97
2024-12-14,LOC-04,SKU-0025,96
2024-12-15,LOC-04,SKU-0025,89
2024-12-16,LOC-04,SKU-0025,96
2024-12-17,LOC-04,SKU-0025,83
2024-12-18,LOC-04,SKU-0025,363
2024-12-19,LOC-04,SKU-0025,86
2024-12-20,LOC-04,SKU-0025,88
2024-12-21,LOC-04,SKU-0025,79
2024-12-22,LOC-04,SKU-0025,73
2024-12-23,LOC-04,SKU-0025,73
2024-12-24,LOC-04,SKU-0025,83
2024-12-25,LOC-04,SKU-0025,70
2024-12-26,LOC-04,SKU-0025,66
2024-12-27,LOC-04,SKU-0025,57
2024-12-28,LOC-04,SKU-0025,61
2024-12-29,LOC-04,SKU-0025,65
2024-12-30,LOC-04,SKU-0025,67
2024-12-31,LOC-04,SKU-0025,64
2025-01-01,LOC-04,SKU-0025,66
2025-01-02,LOC-04,SKU-0025,67
2025-01-03,LOC-04,SKU-0025,65
2025-01-04,LOC-04,SKU-0025,64
2025-01-05,LOC-04,SKU-0025,51
2025-01-06,LOC-04,SKU-0025,75
2025-01-07,LOC-04,SKU-0025,74
2025-01-08,LOC-04,SKU-0025,66
2025-01-09,LOC-04,SKU-0025,81
2025-01-10,LOC-04,SKU-0025,67
2025-01-11,LOC-04,SKU-0025,72
2025-01-12,LOC-04,SKU-0025,74
2025-01-13,LOC-04,SKU-0025,69
2025-01-14,LOC-04,SKU-0025,87
2025-01-15,LOC-04,SKU-0025,89
2025-01-16,LOC-04,SKU-0025,95
2025-01-17,LOC-04,SKU-0025,97
2025-01-18,LOC-04,SKU-0025,92
2025-01-19,LOC-04,SKU-0025,86
2025-01-20,LOC-04,SKU-0025,100
2025-01-21,LOC-04,SKU-0025,76
2025-01-22,LOC-04,SKU-0025,93
2025-01-23,LOC-04,SKU-0025,94
2025-01-24,LOC-04,SKU-0025,98
2025-01-25,LOC-04,SKU-0025,98
2025-01-26,LOC-04,SKU-0025,74
2025-01-27,LOC-04,SKU-0025,81
2025-01-28,LOC-04,SKU-0025,108
2025-01-29,LOC-04,SKU-0025,91
2025-01-30,LOC-04,SKU-0025,571
2025-01-31,LOC-04,SKU-0025,90
2025-02-01,LOC-04,SKU-0025,82
2025-02-02,LOC-04,SKU-0025,87
2025-02-03,LOC-04,SKU-0025,84
2025-02-04,LOC-04,SKU-0025,80
2025-02-05,LOC-04,SKU-0025,69
2025-02-06,LOC-04,SKU-0025,66
2025-02-07,LOC-04,SKU-0025,76
2025-02-08,LOC-04,SKU-0025,66
2025-02-09,LOC-04,SKU-0025,62
2025-02-10,LOC-04,SKU-0025,59
2025-02-11,LOC-04,SKU-0025,66
2025-02-12,LOC-04,SKU-0025,68
2025-02-13,LOC-04,SKU-0025,77
2025-02-14,LOC-04,SKU-0025,49
2025-02-15,LOC-04,SKU-0025,70
2025-02-16,LOC-04,SKU-0025,67
2025-02-17,LOC-04,SKU-0025,64
2025-02-18,LOC-04,SKU-0025,74
2025-02-19,LOC-04,SKU-0025,58
2025-02-20,LOC-04,SKU-0025,77
2025-02-21,LOC-04,SKU-0025,68
2025-02-22,LOC-04,SKU-0025,72
2025-02-23,LOC-04,SKU-0025,74
2025-02-24,LOC-04,SKU-0025,82
2025-02-25,LOC-04,SKU-0025,68
2024-11-28,LOC-04,SKU-0056,151
2024-11-29,LOC-04,SKU-0056,158
2024-11-30,LOC-04,SKU-0056,169
2024-12-01,LOC-04,SKU-0056,153
2024-12-02,LOC-04,SKU-0056,168
2024-12-03,LOC-04,SKU-0056,183
2024-12-04,LOC-04,SKU-0056,980
2024-12-05,LOC-04,SKU-0056,166
2024-12-06,LOC-04,SKU-0056,170
2024-12-07,LOC-04,SKU-0056,183
2024-12-08,LOC-04,SKU-0056,162
2024-12-09,LOC-04,SKU-0056,201
2024-12-10,LOC-04,SKU-0056,192
